Date1,Answer1,Interval,Ease factor,Time to answer1,Review type1,Date2,Answer2,Time to answer2,Review type2,Card ID 
2021-12-01 00:07:44,1,0.006944444444444444,1.3,2.465,Review,2021-12-01 00:15:00,3,1.721,Relearn,1622115587069
2021-12-01 00:15:00,3,1,1.3,1.721,Relearn,2021-12-03 00:55:25,1,3.253,Review,1622115587069
2021-12-03 00:55:25,1,0.006944444444444444,1.3,3.253,Review,2021-12-04 00:17:20,3,4.103,Relearn,1622115587069
2021-12-04 00:17:20,3,1,1.3,4.103,Relearn,2021-12-05 17:36:22,3,21.749,Review,1622115587069
2021-12-05 17:36:22,3,3,1.3,21.749,Review,2021-12-10 00:30:44,3,7.127,Review,1622115587069
2021-12-10 00:30:44,3,5,1.3,7.127,Review,2021-12-19 18:20:30,3,32.788,Review,1622115587069
2021-07-01 23:41:44,3,0.006944444444444444,0.0,2.235,Learn,2021-07-01 23:42:16,3,1.714,Learn,1622115587070
2021-07-01 23:42:16,3,1,2.5,1.714,Learn,2021-07-03 14:33:14,3,2.103,Review,1622115587070
2021-07-03 14:33:14,3,3,2.5,2.103,Review,2021-07-07 23:23:29,3,2.009,Review,1622115587070
2021-07-07 23:23:29,3,5,2.5,2.009,Review,2021-07-14 20:14:03,4,4.083,Review,1622115587070
2021-07-14 20:14:03,4,21,2.65,4.083,Review,2021-08-11 22:43:11,3,2.189,Review,1622115587070
2021-08-11 22:43:11,3,61,2.65,2.189,Review,2021-10-17 16:36:51,3,2.132,Review,1622115587070
2021-07-03 00:39:59,1,0.0006944444444444445,0.0,8.29,Learn,2021-07-03 00:40:22,1,4.489,Learn,1622115587071
2021-07-03 00:40:22,1,0.0006944444444444445,0.0,4.489,Learn,2021-07-03 00:40:32,3,7.068,Learn,1622115587071
2021-07-03 00:40:32,3,0.006944444444444444,0.0,7.068,Learn,2021-07-03 00:41:13,3,5.773,Learn,1622115587071
2021-07-03 00:41:13,3,1,2.5,5.773,Learn,2021-07-05 01:04:21,1,4.276,Review,1622115587071
2021-07-05 01:04:21,1,0.006944444444444444,2.3,4.276,Review,2021-07-05 01:07:10,3,3.582,Relearn,1622115587071
2021-07-05 01:07:10,3,1,2.3,3.582,Relearn,2021-07-07 00:43:19,3,4.597,Review,1622115587071
2021-07-07 00:43:19,3,3,2.3,4.597,Review,2021-07-14 01:11:44,3,4.438,Review,1622115587071
2021-07-14 01:11:44,3,11,2.3,4.438,Review,2021-08-05 10:52:38,1,3.397,Review,1622115587071
2021-08-05 10:52:38,1,0.006944444444444444,2.1,3.397,Review,2021-08-05 23:45:50,3,2.309,Relearn,1622115587071
2021-08-05 23:45:50,3,1,2.1,2.309,Relearn,2021-08-15 19:20:02,3,3.36,Review,1622115587071
2021-08-15 19:20:02,3,11,2.1,3.36,Review,2021-08-26 21:11:52,3,3.879,Review,1622115587071
2021-08-26 21:11:52,3,20,2.1,3.879,Review,2021-09-16 19:15:45,1,6.515,Review,1622115587071
2021-09-16 19:15:45,1,0.006944444444444444,1.9,6.515,Review,2021-09-16 19:19:01,3,2.896,Relearn,1622115587071
2021-09-16 19:19:01,3,1,1.9,2.896,Relearn,2021-09-18 01:35:53,1,9.816,Review,1622115587071
2021-09-18 01:35:53,1,0.006944444444444444,1.7,9.816,Review,2021-09-18 01:36:47,3,5.345,Relearn,1622115587071
2021-09-18 01:36:47,3,1,1.7,5.345,Relearn,2021-09-19 00:14:45,3,3.719,Review,1622115587071
2021-09-19 00:14:45,3,3,1.7,3.719,Review,2021-09-25 23:30:32,1,3.952,Review,1622115587071
2021-09-25 23:30:32,1,0.006944444444444444,1.5,3.952,Review,2021-09-27 08:40:50,3,2.998,Relearn,1622115587071
2021-09-27 08:40:50,3,1,1.5,2.998,Relearn,2021-10-04 20:59:35,3,6.469,Review,1622115587071
2021-10-04 20:59:35,3,7,1.5,6.469,Review,2021-10-18 09:42:46,1,54.489,Review,1622115587071
2021-10-18 09:42:46,1,0.006944444444444444,1.3,54.489,Review,2021-10-20 22:21:12,3,2.425,Relearn,1622115587071
2021-10-20 22:21:12,3,1,1.3,2.425,Relearn,2021-10-26 10:49:17,3,2.904,Review,1622115587071
2021-10-26 10:49:17,3,3,1.3,2.904,Review,2021-11-01 09:01:38,1,6.96,Review,1622115587071
2021-11-01 09:01:38,1,0.006944444444444444,1.3,6.96,Review,2021-11-02 22:05:30,1,20.3,Relearn,1622115587071
2021-11-02 22:05:30,1,0.006944444444444444,1.3,20.3,Relearn,2021-11-03 10:51:36,1,3.169,Relearn,1622115587071
2021-11-03 10:51:36,1,0.006944444444444444,1.3,3.169,Relearn,2021-11-03 11:03:16,3,8.463,Relearn,1622115587071
2021-11-03 11:03:16,3,1,1.3,8.463,Relearn,2021-11-08 00:33:58,3,3.788,Review,1622115587071
2021-11-08 00:33:58,3,3,1.3,3.788,Review,2021-11-11 12:16:23,3,13.357,Review,1622115587071
2021-11-11 12:16:23,3,5,1.3,13.357,Review,2021-11-22 12:41:02,3,3.358,Review,1622115587071
2021-11-22 12:41:02,3,12,1.3,3.358,Review,2021-12-05 00:00:08,3,3.496,Review,1622115587071
2021-12-05 00:00:08,3,16,1.3,3.496,Review,2021-12-23 18:13:29,3,2.534,Review,1622115587071
2021-07-09 00:20:28,1,0.0006944444444444445,0.0,7.919,Learn,2021-07-09 00:21:38,3,2.13,Learn,1622115587072
2021-07-09 00:21:38,3,0.006944444444444444,0.0,2.13,Learn,2021-07-09 00:22:42,3,1.75,Learn,1622115587072
2021-07-09 00:22:42,3,1,2.5,1.75,Learn,2021-07-12 00:41:27,3,3.582,Review,1622115587072
2021-07-12 00:41:27,3,4,2.5,3.582,Review,2021-07-20 21:51:48,1,5.04,Review,1622115587072
2021-07-20 21:51:48,1,0.006944444444444444,2.3,5.04,Review,2021-07-20 23:51:45,3,2.584,Relearn,1622115587072
2021-07-20 23:51:45,3,1,2.3,2.584,Relearn,2021-07-27 09:03:15,3,2.381,Review,1622115587072
2021-07-27 09:03:15,3,7,2.3,2.381,Review,2021-08-10 02:23:51,3,2.033,Review,1622115587072
2021-08-10 02:23:51,3,24,2.3,2.033,Review,2021-09-07 00:10:51,3,2.84,Review,1622115587072
2021-09-07 00:10:51,3,60,2.3,2.84,Review,2021-11-09 00:43:38,3,8.258,Review,1622115587072
2021-07-17 11:50:47,1,0.0006944444444444445,0.0,9.93,Learn,2021-07-17 11:51:57,3,5.027,Learn,1622115587073
2021-07-17 11:51:57,3,0.006944444444444444,0.0,5.027,Learn,2021-07-18 21:44:48,3,4.392,Learn,1622115587073
2021-07-18 21:44:48,3,1,2.5,4.392,Learn,2021-07-25 16:01:06,3,4.061,Review,1622115587073
2021-07-25 16:01:06,3,9,2.5,4.061,Review,2021-08-09 00:34:46,3,2.443,Review,1622115587073
2021-08-09 00:34:46,3,31,2.5,2.443,Review,2021-09-10 00:09:34,1,5.977,Review,1622115587073
2021-09-10 00:09:34,1,0.006944444444444444,2.3,5.977,Review,2021-09-10 00:17:06,3,5.599,Relearn,1622115587073
2021-09-10 00:17:06,3,1,2.3,5.599,Relearn,2021-09-10 23:29:38,1,6.664,Review,1622115587073
2021-09-10 23:29:38,1,0.006944444444444444,2.1,6.664,Review,2021-09-10 23:34:15,3,4.995,Relearn,1622115587073
2021-09-10 23:34:15,3,1,2.1,4.995,Relearn,2021-09-11 22:38:54,3,3.927,Review,1622115587073
2021-09-11 22:38:54,3,3,2.1,3.927,Review,2021-09-15 20:51:51,3,4.539,Review,1622115587073
2021-09-15 20:51:51,3,7,2.1,4.539,Review,2021-10-01 12:29:24,1,5.624,Review,1622115587073
2021-10-01 12:29:24,1,0.006944444444444444,1.9,5.624,Review,2021-10-01 13:14:12,3,2.95,Relearn,1622115587073
2021-10-01 13:14:12,3,1,1.9,2.95,Relearn,2021-10-06 01:35:45,1,3.59,Review,1622115587073
2021-10-06 01:35:45,1,0.006944444444444444,1.7,3.59,Review,2021-10-08 00:28:51,3,4.666,Relearn,1622115587073
2021-10-08 00:28:51,3,1,1.7,4.666,Relearn,2021-10-14 22:49:23,3,2.92,Review,1622115587073
2021-10-14 22:49:23,3,7,1.7,2.92,Review,2021-10-27 23:26:05,3,4.024,Review,1622115587073
2021-10-27 23:26:05,3,18,1.7,4.024,Review,2021-11-20 10:12:31,2,7.281,Review,1622115587073
2021-11-20 10:12:31,2,20,1.55,7.281,Review,2021-12-14 10:52:33,3,2.587,Review,1622115587073
2021-07-21 21:55:31,1,0.0006944444444444445,0.0,6.674,Learn,2021-07-22 22:51:00,3,3.046,Learn,1622115587074
2021-07-22 22:51:00,3,0.006944444444444444,0.0,3.046,Learn,2021-07-23 12:53:10,3,2.762,Learn,1622115587074
2021-07-23 12:53:10,3,1,2.5,2.762,Learn,2021-07-29 00:53:22,1,3.153,Review,1622115587074
2021-07-29 00:53:22,1,0.006944444444444444,2.3,3.153,Review,2021-07-31 01:24:46,1,6.128,Relearn,1622115587074
2021-07-31 01:24:46,1,0.006944444444444444,2.3,6.128,Relearn,2021-07-31 23:27:31,3,2.016,Relearn,1622115587074
2021-07-31 23:27:31,3,1,2.3,2.016,Relearn,2021-08-07 17:44:36,1,2.452,Review,1622115587074
2021-08-07 17:44:36,1,0.006944444444444444,2.1,2.452,Review,2021-08-07 17:51:36,3,1.995,Relearn,1622115587074
2021-08-07 17:51:36,3,1,2.1,1.995,Relearn,2021-08-16 20:15:12,3,3.517,Review,1622115587074
2021-08-16 20:15:12,3,11,2.1,3.517,Review,2021-08-29 22:44:35,3,2.832,Review,1622115587074
2021-08-29 22:44:35,3,26,2.1,2.832,Review,2021-10-03 23:35:06,3,5.001,Review,1622115587074
2021-10-03 23:35:06,3,67,2.1,5.001,Review,2021-12-14 01:11:09,3,6.528,Review,1622115587074
2021-08-25 23:37:34,1,0.0006944444444444445,0.0,18.815,Learn,2021-08-25 23:39:39,1,6.384,Learn,1622115587075
2021-08-25 23:39:39,1,0.0006944444444444445,0.0,6.384,Learn,2021-08-25 23:40:22,3,2.374,Learn,1622115587075
2021-08-25 23:40:22,3,0.006944444444444444,0.0,2.374,Learn,2021-08-25 23:41:33,3,4.751,Learn,1622115587075
2021-08-25 23:41:33,3,1,2.5,4.751,Learn,2021-08-26 21:12:24,1,5.663,Review,1622115587075
2021-08-26 21:12:24,1,0.006944444444444444,2.3,5.663,Review,2021-08-26 21:13:44,1,11.833,Relearn,1622115587075
2021-08-26 21:13:44,1,0.006944444444444444,2.3,11.833,Relearn,2021-08-26 21:15:05,3,3.934,Relearn,1622115587075
2021-08-26 21:15:05,3,1,2.3,3.934,Relearn,2021-08-28 00:18:00,1,9.386,Review,1622115587075
2021-08-28 00:18:00,1,0.006944444444444444,2.1,9.386,Review,2021-08-28 00:18:57,3,5.199,Relearn,1622115587075
2021-08-28 00:18:57,3,1,2.1,5.199,Relearn,2021-08-31 19:26:28,1,3.91,Review,1622115587075
2021-08-31 19:26:28,1,0.006944444444444444,1.9,3.91,Review,2021-08-31 22:34:26,1,6.424,Relearn,1622115587075
2021-08-31 22:34:26,1,0.006944444444444444,1.9,6.424,Relearn,2021-08-31 22:45:45,1,4.179,Relearn,1622115587075
2021-08-31 22:45:45,1,0.006944444444444444,1.9,4.179,Relearn,2021-08-31 22:47:24,1,2.962,Relearn,1622115587075
2021-08-31 22:47:24,1,0.006944444444444444,1.9,2.962,Relearn,2021-08-31 22:47:52,3,2.74,Relearn,1622115587075
2021-08-31 22:47:52,3,1,1.9,2.74,Relearn,2021-09-02 00:53:15,3,18.721,Review,1622115587075
2021-09-02 00:53:15,3,3,1.9,18.721,Review,2021-09-07 00:18:35,3,4.239,Review,1622115587075
2021-09-07 00:18:35,3,8,1.9,4.239,Review,2021-09-16 19:14:49,3,3.17,Review,1622115587075
2021-09-16 19:14:49,3,15,1.9,3.17,Review,2021-10-06 01:34:33,1,3.614,Review,1622115587075
2021-10-06 01:34:33,1,0.006944444444444444,1.7,3.614,Review,2021-10-06 11:11:02,3,2.904,Relearn,1622115587075
2021-10-06 11:11:02,3,1,1.7,2.904,Relearn,2021-10-12 12:17:27,3,4.936,Review,1622115587075
2021-10-12 12:17:27,3,4,1.7,4.936,Review,2021-10-21 12:13:55,3,4.572,Review,1622115587075
2021-10-21 12:13:55,3,10,1.7,4.572,Review,2021-11-03 10:53:04,3,15.99,Review,1622115587075
2021-11-03 10:53:04,3,19,1.7,15.99,Review,2021-11-24 20:47:45,3,4.188,Review,1622115587075
2021-09-04 20:51:35,1,0.0006944444444444445,0.0,2.968,Learn,2021-09-04 20:53:16,3,2.257,Learn,1622115587076
2021-09-04 20:53:16,3,0.006944444444444444,0.0,2.257,Learn,2021-09-04 20:55:45,3,2.13,Learn,1622115587076
2021-09-04 20:55:45,3,1,2.5,2.13,Learn,2021-09-07 23:56:01,3,3.296,Review,1622115587076
2021-09-07 23:56:01,3,5,2.5,3.296,Review,2021-09-13 22:53:16,3,4.289,Review,1622115587076
2021-09-13 22:53:16,3,12,2.5,4.289,Review,2021-10-01 13:15:57,3,5.033,Review,1622115587076
2021-10-01 13:15:57,3,33,2.5,5.033,Review,2021-11-06 02:33:34,3,33.253,Review,1622115587076
2021-09-10 00:15:41,1,0.0006944444444444445,0.0,6.366,Learn,2021-09-10 00:16:11,3,5.27,Learn,1622115587077
2021-09-10 00:16:11,3,0.006944444444444444,0.0,5.27,Learn,2021-09-10 00:17:23,1,8.007,Learn,1622115587077
2021-09-10 00:17:23,1,0.0006944444444444445,0.0,8.007,Learn,2021-09-10 00:17:27,3,1.55,Learn,1622115587077
2021-09-10 00:17:27,3,0.006944444444444444,0.0,1.55,Learn,2021-09-10 00:17:28,3,1.108,Learn,1622115587077
2021-09-10 00:17:28,3,1,2.5,1.108,Learn,2021-09-11 22:35:48,3,3.53,Review,1622115587077
2021-09-11 22:35:48,3,3,2.5,3.53,Review,2021-09-15 20:51:55,3,4.203,Review,1622115587077
2021-09-15 20:51:55,3,6,2.5,4.203,Review,2021-09-27 08:41:32,3,2.697,Review,1622115587077
2021-09-27 08:41:32,3,21,2.5,2.697,Review,2021-10-22 19:13:39,1,4.525,Review,1622115587077
2021-10-22 19:13:39,1,0.006944444444444444,2.3,4.525,Review,2021-10-25 15:42:28,3,3.496,Relearn,1622115587077
2021-10-25 15:42:28,3,1,2.3,3.496,Relearn,2021-10-26 10:58:05,3,3.57,Review,1622115587077
2021-10-26 10:58:05,3,3,2.3,3.57,Review,2021-10-30 20:21:31,3,2.694,Review,1622115587077
2021-10-30 20:21:31,3,5,2.3,2.694,Review,2021-11-08 00:29:21,3,4.218,Review,1622115587077
2021-11-08 00:29:21,3,13,2.3,4.218,Review,2021-11-24 00:48:27,3,5.072,Review,1622115587077
2021-09-10 23:30:07,1,0.0006944444444444445,0.0,3.128,Learn,2021-09-10 23:33:11,3,1.845,Learn,1622115587078
2021-09-10 23:33:11,3,0.006944444444444444,0.0,1.845,Learn,2021-09-10 23:34:43,3,1.753,Learn,1622115587078
2021-09-10 23:34:43,3,1,2.5,1.753,Learn,2021-09-12 23:31:27,3,2.247,Review,1622115587078
2021-09-12 23:31:27,3,3,2.5,2.247,Review,2021-09-18 01:32:35,3,1.975,Review,1622115587078
2021-09-18 01:32:35,3,11,2.5,1.975,Review,2021-10-04 20:59:27,3,2.143,Review,1622115587078
2021-10-04 20:59:27,3,39,2.5,2.143,Review,2021-11-17 17:57:10,3,1.852,Review,1622115587078
2021-09-19 00:11:42,1,0.0006944444444444445,0.0,5.77,Learn,2021-09-19 00:13:37,3,47.423,Learn,1622115587079
2021-09-19 00:13:37,3,0.006944444444444444,0.0,47.423,Learn,2021-09-19 00:15:04,3,2.511,Learn,1622115587079
2021-09-19 00:15:04,3,1,2.5,2.511,Learn,2021-09-20 23:49:45,3,3.12,Review,1622115587079
2021-09-20 23:49:45,3,3,2.5,3.12,Review,2021-09-30 00:12:03,3,2.64,Review,1622115587079
2021-09-30 00:12:03,3,17,2.5,2.64,Review,2021-10-18 09:44:20,3,3.849,Review,1622115587079
2021-10-18 09:44:20,3,44,2.5,3.849,Review,2021-12-03 00:47:30,3,2.751,Review,1622115587079
2021-09-19 15:49:02,3,0.006944444444444444,0.0,3.517,Learn,2021-09-19 15:52:14,3,1.881,Learn,1622115587080
2021-09-19 15:52:14,3,1,2.5,1.881,Learn,2021-09-25 23:23:29,1,5.113,Review,1622115587080
2021-09-25 23:23:29,1,0.006944444444444444,2.3,5.113,Review,2021-09-26 23:42:30,3,3.995,Relearn,1622115587080
2021-09-26 23:42:30,3,1,2.3,3.995,Relearn,2021-10-03 23:35:30,3,2.364,Review,1622115587080
2021-10-03 23:35:30,3,10,2.3,2.364,Review,2021-10-14 23:00:44,3,4.02,Review,1622115587080
2021-10-14 23:00:44,3,24,2.3,4.02,Review,2021-11-11 12:12:12,1,2.639,Review,1622115587080
2021-11-11 12:12:12,1,0.006944444444444444,2.1,2.639,Review,2021-11-15 01:12:54,3,7.199,Relearn,1622115587080
2021-11-15 01:12:54,3,1,2.1,7.199,Relearn,2021-11-20 10:14:05,3,2.743,Review,1622115587080
2021-11-20 10:14:05,3,6,2.1,2.743,Review,2021-11-28 23:51:07,3,4.15,Review,1622115587080
2021-11-28 23:51:07,3,16,2.1,4.15,Review,2021-12-18 10:58:08,3,8.948,Review,1622115587080
2021-08-22 12:21:48,1,0.0006944444444444445,0.0,9.723,Learn,2021-08-22 12:21:55,1,4.444,Learn,1622115587081
2021-08-22 12:21:55,1,0.0006944444444444445,0.0,4.444,Learn,2021-08-22 12:22:00,3,3.127,Learn,1622115587081
2021-08-22 12:22:00,3,0.006944444444444444,0.0,3.127,Learn,2021-08-22 12:22:29,3,3.266,Learn,1622115587081
2021-08-22 12:22:29,3,1,2.5,3.266,Learn,2021-08-25 23:31:14,1,10.006,Review,1622115587081
2021-08-25 23:31:14,1,0.006944444444444444,2.3,10.006,Review,2021-08-25 23:40:47,1,4.278,Relearn,1622115587081
2021-08-25 23:40:47,1,0.006944444444444444,2.3,4.278,Relearn,2021-08-25 23:41:14,1,4.956,Relearn,1622115587081
2021-08-25 23:41:14,1,0.006944444444444444,2.3,4.956,Relearn,2021-08-25 23:41:46,1,12.928,Relearn,1622115587081
2021-08-25 23:41:46,1,0.006944444444444444,2.3,12.928,Relearn,2021-08-25 23:41:47,3,0.725,Relearn,1622115587081
2021-08-25 23:41:47,3,1,2.3,0.725,Relearn,2021-08-28 00:14:52,1,6.138,Review,1622115587081
2021-08-28 00:14:52,1,0.006944444444444444,2.1,6.138,Review,2021-08-28 00:18:18,1,6.337,Relearn,1622115587081
2021-08-28 00:18:18,1,0.006944444444444444,2.1,6.337,Relearn,2021-08-28 00:18:49,3,2.833,Relearn,1622115587081
2021-08-28 00:18:49,3,1,2.1,2.833,Relearn,2021-08-31 19:26:02,3,4.318,Review,1622115587081
2021-08-31 19:26:02,3,3,2.1,4.318,Review,2021-09-04 20:50:44,3,2.602,Review,1622115587081
2021-09-04 20:50:44,3,6,2.1,2.602,Review,2021-09-11 22:36:01,3,6.195,Review,1622115587081
2021-09-11 22:36:01,3,12,2.1,6.195,Review,2021-10-06 01:32:57,3,2.939,Review,1622115587081
2021-10-06 01:32:57,3,36,2.1,2.939,Review,2021-11-15 01:14:23,3,4.297,Review,1622115587081
2021-08-26 21:13:04,1,0.0006944444444444445,0.0,6.161,Learn,2021-08-26 21:13:24,3,4.101,Learn,1622115587082
2021-08-26 21:13:24,3,0.006944444444444444,0.0,4.101,Learn,2021-08-26 21:15:10,3,1.698,Learn,1622115587082
2021-08-26 21:15:10,3,1,2.5,1.698,Learn,2021-08-29 22:44:38,3,3.504,Review,1622115587082
2021-08-29 22:44:38,3,6,2.5,3.504,Review,2021-09-07 00:11:28,3,3.864,Review,1622115587082
2021-09-07 00:11:28,3,17,2.5,3.864,Review,2021-10-03 23:35:01,1,3.518,Review,1622115587082
2021-10-03 23:35:01,1,0.006944444444444444,2.3,3.518,Review,2021-10-04 20:48:46,3,1.745,Relearn,1622115587082
2021-10-04 20:48:46,3,1,2.3,1.745,Relearn,2021-10-12 12:10:37,3,2.844,Review,1622115587082
2021-10-12 12:10:37,3,10,2.3,2.844,Review,2021-10-26 10:50:02,3,3.838,Review,1622115587082
2021-10-26 10:50:02,3,28,2.3,3.838,Review,2021-11-28 09:14:43,3,2.155,Review,1622115587082
2021-09-07 23:59:25,1,0.0006944444444444445,0.0,13.762,Learn,2021-09-07 23:59:59,1,5.335,Learn,1622115587083
2021-09-07 23:59:59,1,0.0006944444444444445,0.0,5.335,Learn,2021-09-08 00:00:06,3,5.487,Learn,1622115587083
2021-09-08 00:00:06,3,0.006944444444444444,0.0,5.487,Learn,2021-09-08 00:00:44,3,3.891,Learn,1622115587083
2021-09-08 00:00:44,3,1,2.5,3.891,Learn,2021-09-10 00:09:07,1,8.03,Review,1622115587083
2021-09-10 00:09:07,1,0.006944444444444444,2.3,8.03,Review,2021-09-10 00:16:51,3,11.605,Relearn,1622115587083
2021-09-10 00:16:51,3,1,2.3,11.605,Relearn,2021-09-10 23:30:35,1,6.17,Review,1622115587083
2021-09-10 23:30:35,1,0.006944444444444444,2.1,6.17,Review,2021-09-10 23:34:39,3,7.155,Relearn,1622115587083
2021-09-10 23:34:39,3,1,2.1,7.155,Relearn,2021-09-12 23:32:11,1,3.243,Review,1622115587083
2021-09-12 23:32:11,1,0.006944444444444444,1.9,3.243,Review,2021-09-13 22:51:32,1,2.559,Relearn,1622115587083
2021-09-13 22:51:32,1,0.006944444444444444,1.9,2.559,Relearn,2021-09-13 22:55:42,3,9.038,Relearn,1622115587083
2021-09-13 22:55:42,3,1,1.9,9.038,Relearn,2021-09-16 19:14:44,3,3.982,Review,1622115587083
2021-09-16 19:14:44,3,4,1.9,3.982,Review,2021-09-25 23:30:09,3,7.398,Review,1622115587083
2021-09-25 23:30:09,3,13,1.9,7.398,Review,2021-10-14 22:49:07,3,3.44,Review,1622115587083
2021-10-14 22:49:07,3,26,1.9,3.44,Review,2021-11-11 12:13:54,3,3.717,Review,1622115587083
2021-09-15 20:52:21,1,0.0006944444444444445,0.0,3.594,Learn,2021-09-15 20:53:46,1,7.102,Learn,1622115587084
2021-09-15 20:53:46,1,0.0006944444444444445,0.0,7.102,Learn,2021-09-15 20:55:13,1,7.433,Learn,1622115587084
2021-09-15 20:55:13,1,0.0006944444444444445,0.0,7.433,Learn,2021-09-15 20:55:32,3,2.633,Learn,1622115587084
2021-09-15 20:55:32,3,0.006944444444444444,0.0,2.633,Learn,2021-09-15 20:56:34,3,3.559,Learn,1622115587084
2021-09-15 20:56:34,3,1,2.5,3.559,Learn,2021-09-18 18:47:50,1,3.659,Review,1622115587084
2021-09-18 18:47:50,1,0.006944444444444444,2.3,3.659,Review,2021-09-19 00:09:57,3,9.681,Relearn,1622115587084
2021-09-19 00:09:57,3,1,2.3,9.681,Relearn,2021-09-20 23:49:23,1,4.228,Review,1622115587084
2021-09-20 23:49:23,1,0.006944444444444444,2.1,4.228,Review,2021-09-23 07:37:05,1,6.084,Relearn,1622115587084
2021-09-23 07:37:05,1,0.006944444444444444,2.1,6.084,Relearn,2021-09-24 08:43:26,3,5.516,Relearn,1622115587084
2021-09-24 08:43:26,3,1,2.1,5.516,Relearn,2021-10-08 00:29:22,1,4.485,Review,1622115587084
2021-10-08 00:29:22,1,0.006944444444444444,1.9,4.485,Review,2021-10-09 10:50:54,3,6.22,Relearn,1622115587084
2021-10-09 10:50:54,3,1,1.9,6.22,Relearn,2021-10-17 16:36:41,3,5.277,Review,1622115587084
2021-10-17 16:36:41,3,9,1.9,5.277,Review,2021-10-28 09:18:09,3,4.97,Review,1622115587084
2021-10-28 09:18:09,3,19,1.9,4.97,Review,2021-11-20 10:18:15,1,3.08,Review,1622115587084
2021-11-20 10:18:15,1,0.006944444444444444,1.7,3.08,Review,2021-11-20 10:25:11,3,3.353,Relearn,1622115587084
2021-11-20 10:25:11,3,1,1.7,3.353,Relearn,2021-11-24 00:49:07,3,4.028,Review,1622115587084
2021-11-24 00:49:07,3,3,1.7,4.028,Review,2021-11-30 01:42:31,3,4.645,Review,1622115587084
2021-11-30 01:42:31,3,6,1.7,4.645,Review,2021-12-07 00:10:42,1,4.992,Review,1622115587084
2021-12-07 00:10:42,1,0.006944444444444444,1.5,4.992,Review,2021-12-08 21:08:27,3,4.327,Relearn,1622115587084
2021-12-08 21:08:27,3,1,1.5,4.327,Relearn,2021-12-14 01:10:43,1,7.75,Review,1622115587084
2021-12-14 01:10:43,1,0.006944444444444444,1.3,7.75,Review,2021-12-14 10:52:01,3,6.913,Relearn,1622115587084
2021-12-14 10:52:01,3,1,1.3,6.913,Relearn,2021-12-19 18:25:19,3,4.156,Review,1622115587084
2021-12-19 18:25:19,3,3,1.3,4.156,Review,2021-12-23 18:16:12,1,21.299,Review,1622115587084
2021-12-23 18:16:12,1,0.006944444444444444,1.3,21.299,Review,2021-12-23 18:17:56,3,8.307,Relearn,1622115587084
2021-09-18 01:32:48,1,0.0006944444444444445,0.0,9.017,Learn,2021-09-18 01:34:07,3,3.566,Learn,1622115587085
2021-09-18 01:34:07,3,0.006944444444444444,0.0,3.566,Learn,2021-09-18 01:36:29,3,8.705,Learn,1622115587085
2021-09-18 01:36:29,3,1,2.5,8.705,Learn,2021-09-19 15:48:20,3,4.159,Review,1622115587085
2021-09-19 15:48:20,3,3,2.5,4.159,Review,2021-10-01 12:29:28,3,3.511,Review,1622115587085
2021-10-01 12:29:28,3,19,2.5,3.511,Review,2021-10-21 12:27:12,3,39.914,Review,1622115587085
2021-10-21 12:27:12,3,48,2.5,39.914,Review,2021-12-11 21:53:03,3,4.908,Review,1622115587085
2021-09-27 08:41:25,1,0.0006944444444444445,0.0,4.435,Learn,2021-09-27 08:42:48,3,6.082,Learn,1622115587086
2021-09-27 08:42:48,3,0.006944444444444444,0.0,6.082,Learn,2021-09-27 22:39:05,1,5.048,Learn,1622115587086
2021-09-27 22:39:05,1,0.0006944444444444445,0.0,5.048,Learn,2021-09-28 13:04:01,3,4.181,Learn,1622115587086
2021-09-28 13:04:01,3,0.006944444444444444,0.0,4.181,Learn,2021-09-30 00:03:55,3,8.17,Learn,1622115587086
2021-09-30 00:03:55,3,1,2.5,8.17,Learn,2021-10-11 21:21:09,3,2.707,Review,1622115587086
2021-10-11 21:21:09,3,16,2.5,2.707,Review,2021-10-30 20:12:52,3,2.657,Review,1622115587086
2021-10-30 20:12:52,3,41,2.5,2.657,Review,2021-12-15 23:43:30,3,4.591,Review,1622115587086
2021-07-14 22:17:25,1,0.0006944444444444445,0.0,2.721,Learn,2021-07-14 22:17:31,3,2.026,Learn,1622115587087
2021-07-14 22:17:31,3,0.006944444444444444,0.0,2.026,Learn,2021-07-14 22:18:31,3,1.981,Learn,1622115587087
2021-07-14 22:18:31,3,1,2.5,1.981,Learn,2021-07-16 00:51:33,3,3.836,Review,1622115587087
2021-07-16 00:51:33,3,3,2.5,3.836,Review,2021-07-18 21:53:29,3,2.387,Review,1622115587087
2021-07-18 21:53:29,3,8,2.5,2.387,Review,2021-07-27 09:07:30,3,2.838,Review,1622115587087
2021-07-27 09:07:30,3,19,2.5,2.838,Review,2021-08-19 11:39:43,3,2.221,Review,1622115587087
2021-08-19 11:39:43,3,54,2.5,2.221,Review,2021-10-17 16:36:55,3,2.768,Review,1622115587087
2021-08-07 17:46:59,3,0.006944444444444444,0.0,2.107,Learn,2021-08-07 17:51:43,3,2.142,Learn,1622115587088
2021-08-07 17:51:43,3,1,2.5,2.142,Learn,2021-08-10 02:24:46,3,1.848,Review,1622115587088
2021-08-10 02:24:46,3,3,2.5,1.848,Review,2021-08-15 19:21:13,3,2.646,Review,1622115587088
2021-08-15 19:21:13,3,8,2.5,2.646,Review,2021-08-26 21:11:02,4,2.048,Review,1622115587088
